starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,xotask,dotcolour,36,2,156,756,main,positivefb,-99,average,,1.3007955999996739,['n'],1,right,['1'],6,0.23099249999995664,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,2,157,757,main,positivefb,-99,hard,,1.501685599999746,['n'],0,left,['8'],3,0.9301927000001342,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,2,158,758,main,positivefb,-99,average,,0.8678079000001162,['n'],1,right,['2'],5,0.2600884000003134,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,2,159,759,main,positivefb,-99,easy,,1.100768799999969,['n'],1,right,['2'],5,0.07876279999982216,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,2,160,760,main,positivefb,-99,easy,,0.6001025000000482,['c'],1,left,['1'],6,0.03667059999997946,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,2,161,761,main,positivefb,-99,hard,,1.517028499999924,['c'],1,left,['2'],5,0.1112420999997994,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,2,162,762,main,positivefb,-99,easy,,0.7351619999999457,['n'],1,right,['1'],6,0.09441600000036487,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,2,163,763,main,positivefb,-99,average,,0.5169945000002372,['c'],1,left,['1'],6,0.11099259999991773,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,2,164,764,main,positivefb,-99,hard,,1.3003263000000516,['n'],0,left,['3'],4,0.42352600000003804,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,2,165,765,main,positivefb,-99,average,,2.368453900000077,['c'],0,right,['2'],5,0.03310199999987162,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,2,166,766,main,positivefb,-99,hard,,0.916940699999941,['c'],0,right,['2'],5,0.9642155999999886,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,2,167,767,main,positivefb,-99,easy,,0.6508748999999625,['n'],1,right,['1'],6,0.08413710000013452,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,2,168,768,main,positivefb,-99,hard,,1.8683022000000165,['c'],1,left,['3'],4,0.26342320000003383,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,2,169,769,main,positivefb,-99,hard,,1.1857649999997193,['c'],0,right,['3'],4,0.1904464000003827,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,2,170,770,main,positivefb,-99,hard,,0.8677382000000762,['n'],1,right,['2'],5,0.12471270000014556,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,51,2,171,771,main,positivefb,-99,hard,,1.5842706999997063,['n'],1,right,['2'],5,0.12974260000009963,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,52,2,172,772,main,positivefb,-99,average,,0.7008005000002413,['c'],1,left,['1'],6,0.09820720000016081,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,53,2,173,773,main,positivefb,-99,average,,0.700646400000096,['n'],1,right,['1'],6,0.042491400000017165,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,54,2,174,774,main,positivefb,-99,easy,,0.48470869999982824,['n'],1,right,['1'],6,0.1103438999998616,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,55,2,175,775,main,positivefb,-99,easy,,0.5515158999996856,['n'],1,right,['1'],6,0.06118029999970531,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,56,2,176,776,main,positivefb,-99,average,,0.6338115000003199,['n'],1,right,['1'],6,0.05063380000001416,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,57,2,177,777,main,positivefb,-99,average,,0.5684294999996382,['c'],1,left,['1'],6,0.05057329999999638,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,58,2,178,778,main,positivefb,-99,average,,0.48373280000032537,['c'],1,left,['1'],6,0.06993439999996554,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,59,2,179,779,main,positivefb,-99,hard,,0.6854533000000629,['n'],0,left,['8'],3,1.176810899999964,41,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,3,180,780,main,positivefb,-99,hard,,1.783976100000018,['c'],1,left,['2'],5,0.5085134999999354,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,3,181,781,main,positivefb,-99,average,,0.6005507999998372,['c'],0,right,['9'],2,0.9281792000001587,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,3,182,782,main,positivefb,-99,average,,0.5660267000002932,['n'],1,right,['1'],6,0.06194000000004962,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,3,183,783,main,positivefb,-99,hard,,0.5676585999999588,['n'],1,right,['1'],6,0.198229099999935,36,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,3,184,784,main,positivefb,-99,easy,,0.7516347000000678,['c'],1,left,['1'],6,0.04015819999995074,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,3,185,785,main,positivefb,-99,hard,,0.5670234999997774,['n'],0,left,['2'],5,0.3376585000000887,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,3,186,786,main,positivefb,-99,easy,,0.6675846999996793,['n'],1,right,['1'],6,0.025883300000259624,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,3,187,787,main,positivefb,-99,hard,,1.2993407000003572,['n'],1,right,['3'],4,0.5101282999999057,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,3,188,788,main,positivefb,-99,easy,,0.6516744999998991,['c'],1,left,['1'],6,0.0486190000001443,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,3,189,789,main,positivefb,-99,hard,,0.8175517999998192,['c'],1,left,['3'],4,0.8864078999999947,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,3,190,790,main,positivefb,-99,average,,0.650755499999832,['c'],1,left,['1'],6,0.10598710000022038,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,3,191,791,main,positivefb,-99,hard,,0.5999151000000893,['n'],1,right,['1'],6,0.08659859999988839,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,3,192,792,main,positivefb,-99,hard,,1.7674612999999226,['c'],0,right,['1'],6,0.028696100000161096,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,3,193,793,main,positivefb,-99,hard,,1.1842058000001998,['n'],1,right,['3'],4,0.8780517999998665,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,3,194,794,main,positivefb,-99,easy,,0.93465470000001,['n'],1,right,['1'],6,0.11082639999995081,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,3,195,795,main,positivefb,-99,average,,0.4668178000001717,['n'],1,right,['1'],6,0.04025259999980335,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,3,196,796,main,positivefb,-99,hard,,0.6992925999998079,['c'],1,left,['1'],6,0.02019670000026963,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,3,197,797,main,positivefb,-99,easy,,0.46565940000027695,['c'],1,left,['1'],6,0.025007199999890872,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,3,198,798,main,positivefb,-99,easy,,0.6837187999999514,['c'],1,left,['1'],6,0.054892799999834097,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,3,199,799,main,positivefb,-99,easy,,0.5000247000002673,['c'],1,left,['1'],6,0.0652647000001707,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,3,200,800,main,positivefb,-99,average,,0.502108600000156,['n'],1,right,['1'],6,0.1301861000001736,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,3,201,801,main,positivefb,-99,average,,1.8509558999999172,['c'],1,left,['3'],4,0.19628620000003139,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,3,202,802,main,positivefb,-99,easy,,0.8668165000003683,['n'],1,right,['1'],6,0.14801989999978105,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,3,203,803,main,positivefb,-99,hard,,0.5169125000002168,['c'],1,left,['1'],6,0.042646399999739515,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,3,204,804,main,positivefb,-99,easy,,0.4503714999996191,['c'],1,left,['1'],6,0.007967600000029051,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,3,205,805,main,positivefb,-99,hard,,0.8333547000002,['n'],0,left,['1'],6,0.14350240000021586,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,3,206,806,main,positivefb,-99,average,,0.5016114000000016,['c'],1,left,['1'],6,0.02244769999970231,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,3,207,807,main,positivefb,-99,average,,0.5662111999999979,['n'],0,left,['1'],6,0.08788400000003094,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,3,208,808,main,positivefb,-99,easy,,1.167263300000286,['n'],1,right,['1'],6,0.05472349999990911,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,3,209,809,main,positivefb,-99,easy,,0.9834442000001218,['n'],1,right,['1'],6,0.054075900000043475,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,3,210,810,main,positivefb,-99,easy,,0.5347772000000077,['c'],1,left,['1'],6,0.07922830000006797,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,31,3,211,811,main,positivefb,-99,hard,,1.0335955000000467,['n'],1,right,['1'],6,0.11591240000007019,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,32,3,212,812,main,positivefb,-99,hard,,1.6339789000003293,['n'],0,left,['1'],6,0.1347304000000804,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,33,3,213,813,main,positivefb,-99,average,,2.133351500000117,['c'],1,left,['2'],5,0.596980799999983,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,34,3,214,814,main,positivefb,-99,average,,0.8841959000001225,['c'],1,left,['2'],5,0.07488389999980427,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,35,3,215,815,main,positivefb,-99,average,,1.283007699999871,['n'],1,right,['1'],6,0.1333534000000327,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,36,3,216,816,main,positivefb,-99,hard,,1.1500848999999107,['n'],0,left,['9'],2,0.826746600000206,41,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,3,217,817,main,positivefb,-99,average,,1.4676371000000472,['n'],1,right,['1'],6,0.06364720000010493,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,3,218,818,main,positivefb,-99,easy,,0.6677742000001672,['n'],1,right,['1'],6,0.04404800000020259,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,3,219,819,main,positivefb,-99,hard,,1.0337015999998584,['c'],1,left,['1'],6,0.11305240000001504,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,3,220,820,main,positivefb,-99,easy,,0.4338109999998778,['c'],0,right,['0'],1,0.8613858999997319,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,3,221,821,main,positivefb,-99,easy,,0.600021100000049,['n'],1,right,['1'],6,0.06733420000000478,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,3,222,822,main,positivefb,-99,easy,,0.6337545999999747,['n'],1,right,['1'],6,0.040515700000014476,16,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,3,223,823,main,positivefb,-99,hard,,0.850712299999941,['c'],0,right,['1'],6,0.07810220000010304,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,3,224,824,main,positivefb,-99,easy,,0.5675037000000884,['c'],1,left,['1'],6,0.028650300000208517,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,3,225,825,main,positivefb,-99,average,,0.4662862000000132,['c'],1,left,['1'],6,0.05887719999964247,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,3,226,826,main,positivefb,-99,hard,,0.38468109999985245,['c'],0,right,['3'],4,1.0492998999998235,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,3,227,827,main,positivefb,-99,easy,,1.1355505999999878,['c'],1,left,['1'],6,0.07502599999997983,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,3,228,828,main,positivefb,-99,average,,0.4684884999996939,['n'],1,right,['1'],6,0.06249520000028497,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,3,229,829,main,positivefb,-99,hard,,0.9668696999997337,['c'],1,left,['1'],6,0.14211669999986043,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,3,230,830,main,positivefb,-99,average,,1.0501149000001533,['n'],1,right,['1'],6,0.2875463000000309,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,51,3,231,831,main,positivefb,-99,easy,,0.5661919000003763,['n'],1,right,['1'],6,0.10211049999998068,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,52,3,232,832,main,positivefb,-99,average,,0.7835786999999073,['n'],1,right,['1'],6,0.06824750000032509,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,53,3,233,833,main,positivefb,-99,easy,,0.4842287999999826,['c'],1,left,['1'],6,0.022827099999631173,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,54,3,234,834,main,positivefb,-99,hard,,0.6002788000000692,['n'],1,right,['1'],6,0.0461142999997719,36,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,55,3,235,835,main,positivefb,-99,average,,0.8333372000001873,['c'],1,left,['1'],6,0.06888470000012603,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,56,3,236,836,main,positivefb,-99,average,,1.6840425000000323,['n'],0,left,['3'],4,0.13545879999992394,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,57,3,237,837,main,positivefb,-99,hard,,1.1000197000003027,['n'],1,right,['1'],6,0.06316850000030172,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,58,3,238,838,main,positivefb,-99,average,,0.5001505000000179,['n'],1,right,['1'],6,0.024848999999903754,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,59,3,239,839,main,positivefb,-99,average,,1.0331826999999976,['n'],0,left,['3'],4,0.23162219999994704,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,4,240,840,main,positivefb,-99,hard,,1.717518200000086,['c'],0,right,['3'],4,0.7251617000001715,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,4,241,841,main,positivefb,-99,hard,,0.8342945999997937,['n'],1,right,['1'],6,0.3519024000001991,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,4,242,842,main,positivefb,-99,hard,,0.5666501999999127,['n'],1,right,['1'],6,0.035933399999976245,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,4,243,843,main,positivefb,-99,average,,0.5011405000000195,['n'],1,right,['1'],6,0.03081179999981032,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,4,244,844,main,positivefb,-99,average,,0.600766399999884,['n'],1,right,['1'],6,0.014743199999884382,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,4,245,845,main,positivefb,-99,average,,0.6660468000000037,['c'],1,left,['2'],5,0.6272996000002422,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,4,246,846,main,positivefb,-99,easy,,0.5508678000001055,['c'],1,left,['1'],6,0.17328700000007302,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,4,247,847,main,positivefb,-99,easy,,0.500884699999915,['c'],1,left,['1'],6,0.06762389999994411,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,4,248,848,main,positivefb,-99,hard,,0.9003385999999409,['n'],1,right,['2'],5,0.40541689999963637,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,4,249,849,main,positivefb,-99,hard,,1.117874000000029,['c'],1,left,['1'],6,0.10549089999994976,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,4,250,850,main,positivefb,-99,hard,,0.5175320000003012,['c'],1,left,['8'],3,1.4894217999999455,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,4,251,851,main,positivefb,-99,hard,,1.3508692999998857,['n'],1,right,['3'],4,0.32134750000022905,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,4,252,852,main,positivefb,-99,hard,,2.217558199999985,['n'],0,left,['3'],4,0.23609699999997247,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,4,253,853,main,positivefb,-99,average,,1.033716800000093,['c'],1,left,['1'],6,0.02656680000018241,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,4,254,854,main,positivefb,-99,hard,,0.6662569999998595,['c'],1,left,['2'],5,0.2079462000001513,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,4,255,855,main,positivefb,-99,average,,0.7502967000000353,['c'],1,left,['1'],6,0.5938713000000462,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,4,256,856,main,positivefb,-99,easy,,0.5665420999998787,['n'],1,right,['1'],6,0.061224399999900925,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,4,257,857,main,positivefb,-99,easy,,0.5669034000002284,['n'],1,right,['1'],6,0.05307970000012574,16,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,4,258,858,main,positivefb,-99,hard,,0.7168345999998564,['n'],0,left,['1'],6,0.11932590000014898,41,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,4,259,859,main,positivefb,-99,average,,0.6011169999997037,['c'],1,left,['1'],6,0.03506599999991522,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,4,260,860,main,positivefb,-99,hard,,0.9326676999999108,['c'],0,right,['1'],6,0.06887159999996584,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,4,261,861,main,positivefb,-99,easy,,0.6006526000001031,['n'],0,left,['9'],2,1.6833644999996977,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,4,262,862,main,positivefb,-99,easy,,0.8679418000001533,['c'],1,left,['1'],6,0.013764899999841873,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,4,263,863,main,positivefb,-99,average,,1.4166709999999512,['n'],1,right,['3'],4,0.3739620000001196,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,4,264,864,main,positivefb,-99,average,,0.9006739000001289,['c'],1,left,['2'],5,0.11573429999998552,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,4,265,865,main,positivefb,-99,hard,,0.8501710000000458,['c'],1,left,['1'],6,0.053857500000049185,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,4,266,866,main,positivefb,-99,average,,0.48500540000031833,['c'],1,left,['1'],6,0.06503180000026987,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,4,267,867,main,positivefb,-99,average,,0.5340449000000262,['n'],1,right,['1'],6,0.09766840000020238,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,4,268,868,main,positivefb,-99,average,,1.5009221000000252,['c'],1,left,['3'],4,0.3541024999999536,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,4,269,869,main,positivefb,-99,average,,0.6341019000001324,['n'],1,right,['1'],6,0.1480851999999686,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,4,270,870,main,positivefb,-99,easy,,0.48429259999966234,['n'],1,right,['1'],6,0.026943600000322476,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,31,4,271,871,main,positivefb,-99,easy,,0.467545599999994,['n'],1,right,['1'],6,0.024181600000247272,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,32,4,272,872,main,positivefb,-99,hard,,1.2000311000001602,['c'],1,left,['3'],4,0.6245593999997254,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,33,4,273,873,main,positivefb,-99,average,,1.2518442999999024,['c'],0,right,['2'],5,0.2702375999997457,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,34,4,274,874,main,positivefb,-99,easy,,0.5840453999999227,['c'],1,left,['1'],6,0.0373834000001807,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,35,4,275,875,main,positivefb,-99,easy,,0.5170247000000927,['c'],1,left,['1'],6,0.040201299999807816,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,36,4,276,876,main,positivefb,-99,easy,,0.46748539999998684,['n'],1,right,['1'],6,0.020693399999800022,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,4,277,877,main,positivefb,-99,average,,0.5510822000001099,['c'],1,left,['1'],6,0.0794372000000294,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,4,278,878,main,positivefb,-99,hard,,1.35141590000012,['c'],0,right,['2'],5,0.12657750000016676,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,4,279,879,main,positivefb,-99,hard,,0.9513025999999627,['n'],0,left,['2'],5,1.0371424999998453,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,4,280,880,main,positivefb,-99,average,,0.8345896000000721,['n'],1,right,['1'],6,0.011036200000035024,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,4,281,881,main,positivefb,-99,easy,,0.5344957999996041,['n'],1,right,['1'],6,0.006178000000090833,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,4,282,882,main,positivefb,-99,hard,,1.0008192999998755,['c'],1,left,['1'],6,0.05480780000016239,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,4,283,883,main,positivefb,-99,average,,0.8996475999997529,['n'],1,right,['1'],6,0.21688620000031733,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,4,284,884,main,positivefb,-99,easy,,0.6178061999999045,['c'],0,right,['0'],1,0.7293171999999686,16,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,4,285,885,main,positivefb,-99,easy,,0.7342152000001079,['c'],1,left,['1'],6,0.030774599999858765,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,4,286,886,main,positivefb,-99,average,,0.9681092000000717,['c'],1,left,['1'],6,0.14391220000015892,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,4,287,887,main,positivefb,-99,easy,,0.7343981000003623,['n'],1,right,['1'],6,0.10975729999972827,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,4,288,888,main,positivefb,-99,average,,1.1324859000001197,['n'],1,right,['1'],6,0.04549989999986792,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,4,289,889,main,positivefb,-99,hard,,1.1680339999998068,['n'],1,right,['2'],5,0.27785510000012437,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,4,290,890,main,positivefb,-99,easy,,0.4179693999999472,['n'],1,right,['1'],6,0.09158499999966807,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,51,4,291,891,main,positivefb,-99,easy,,0.48436020000008284,['n'],1,right,['1'],6,0.06124649999992471,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,52,4,292,892,main,positivefb,-99,average,,0.5014166000000841,['c'],1,left,['1'],6,0.00794030000042767,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,53,4,293,893,main,positivefb,-99,easy,,0.48346470000024055,['c'],1,left,['1'],6,0.013334699999631994,64,,,,,,3,19,Man,Rechts,2,
