"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf","block"
31,"dotnumber","mediumSC","average",0.619,-1,1,5,0.439,5
31,"dotnumber","mediumSC","average",0.952,-1,1,4,0.395,5
31,"dotnumber","mediumSC","hard",1.169,1,0,6,0.471,5
31,"dotnumber","mediumSC","hard",1.352,1,1,5,0.297,5
31,"dotnumber","mediumSC","hard",0.919,-1,1,3,0.58,5
31,"dotnumber","mediumSC","average",0.819,1,0,5,0.343,5
31,"dotnumber","mediumSC","hard",0.867,1,0,4,0.802,5
31,"dotnumber","mediumSC","average",1.135,-1,1,4,0.479,5
31,"dotnumber","mediumSC","easy",0.835,1,1,5,0.742,5
31,"dotnumber","mediumSC","hard",1.003,-1,0,3,1.339,5
31,"dotnumber","mediumSC","average",0.751,-1,1,5,0.545,5
31,"dotnumber","mediumSC","hard",0.684,-1,0,5,1.268,6
31,"dotnumber","mediumSC","easy",0.651,-1,1,6,0.337,6
31,"dotnumber","mediumSC","hard",0.785,-1,1,5,0.319,6
31,"dotnumber","mediumSC","average",0.601,-1,1,6,0.39,6
31,"dotnumber","mediumSC","hard",1.319,-1,1,5,0.476,6
31,"dotnumber","mediumSC","average",0.535,-1,1,4,0.815,6
31,"dotnumber","mediumSC","average",1.018,1,1,5,0.928,6
31,"dotnumber","mediumSC","hard",0.769,-1,1,5,0.312,6
31,"dotnumber","mediumSC","easy",0.685,-1,1,5,0.363,6
31,"dotnumber","mediumSC","hard",1.069,1,1,6,0.397,6
31,"dotnumber","mediumSC","average",0.601,-1,1,5,0.481,6
31,"dotnumber","mediumSC","easy",0.584,1,1,5,0.338,6
31,"dotnumber","mediumSC","easy",0.501,-1,1,5,0.364,6
31,"dotnumber","mediumSC","easy",0.852,1,1,5,0.391,6
31,"dotnumber","mediumSC","average",0.535,1,1,5,0.334,6
31,"dotnumber","mediumSC","easy",0.518,1,1,5,0.327,6
31,"dotnumber","mediumSC","hard",0.485,1,1,5,0.322,6
31,"dotnumber","mediumSC","hard",0.819,1,1,5,0.303,6
31,"dotnumber","mediumSC","hard",0.601,1,0,5,0.327,6
31,"dotnumber","mediumSC","easy",0.635,1,1,6,0.3,6
31,"dotnumber","mediumSC","hard",0.868,-1,1,4,0.36,6
31,"dotnumber","mediumSC","average",0.518,1,1,5,0.336,6
31,"dotnumber","mediumSC","average",0.485,1,1,5,0.795,6
31,"dotnumber","mediumSC","average",0.552,1,0,5,0.272,6
31,"dotnumber","mediumSC","easy",0.619,-1,1,5,0.505,6
31,"dotnumber","mediumSC","average",0.769,1,0,4,0.672,6
31,"dotnumber","mediumSC","hard",0.719,1,0,6,0.436,6
31,"dotnumber","mediumSC","hard",0.684,1,1,6,0.306,6
31,"dotnumber","mediumSC","hard",1.469,-1,0,4,0.662,6
31,"dotnumber","mediumSC","hard",0.951,-1,0,4,0.928,6
31,"dotnumber","mediumSC","hard",0.701,1,1,5,0.331,6
31,"dotnumber","mediumSC","average",0.753,1,1,5,0.331,6
31,"dotnumber","mediumSC","average",0.718,1,1,5,0.476,6
31,"dotnumber","mediumSC","easy",0.535,-1,1,5,0.303,6
31,"dotnumber","mediumSC","average",0.585,1,1,5,0.391,6
31,"dotnumber","mediumSC","easy",0.552,-1,1,5,0.349,6
31,"dotnumber","mediumSC","easy",0.519,-1,1,5,0.358,6
31,"dotnumber","mediumSC","average",0.651,-1,1,5,0.488,6
31,"dotnumber","mediumSC","easy",0.552,1,1,6,0.314,6
31,"dotnumber","mediumSC","hard",0.852,1,0,6,0.919,6
31,"dotnumber","mediumSC","easy",0.636,-1,1,5,0.436,6
31,"dotnumber","mediumSC","average",0.903,-1,0,6,0.361,6
31,"dotnumber","mediumSC","easy",1.118,-1,0,3,0.681,6
31,"dotnumber","mediumSC","easy",0.568,-1,1,6,0.323,6
31,"dotnumber","mediumSC","hard",0.651,1,0,5,0.247,6
31,"dotnumber","mediumSC","average",1.118,-1,1,4,0.444,6
31,"dotnumber","mediumSC","hard",0.635,1,1,5,0.316,6
31,"dotnumber","mediumSC","easy",0.552,-1,1,5,0.405,6
31,"dotnumber","mediumSC","average",0.768,-1,1,5,0.433,6
31,"dotnumber","mediumSC","average",0.568,-1,1,5,0.292,6
31,"dotnumber","mediumSC","hard",0.484,1,0,5,0.321,6
31,"dotnumber","mediumSC","average",0.518,1,1,5,0.459,6
31,"dotnumber","mediumSC","easy",0.919,1,1,5,0.335,6
31,"dotnumber","mediumSC","easy",0.552,-1,1,5,0.566,6
31,"dotnumber","mediumSC","hard",0.486,1,1,5,0.311,6
31,"dotnumber","mediumSC","average",0.568,1,0,5,0.288,6
31,"dotnumber","mediumSC","easy",0.451,1,1,5,0.286,6
31,"dotnumber","mediumSC","hard",0.585,-1,1,5,0.566,6
31,"dotnumber","mediumSC","easy",0.485,1,1,5,0.359,6
31,"dotnumber","mediumSC","hard",0.518,-1,0,5,0.336,6
31,"dotnumber","mediumSC","easy",0.485,1,1,5,0.283,6
31,"dotnumber","mediumSC","average",0.467,1,1,4,0.376,6
31,"dotnumber","mediumSC","average",0.535,-1,1,4,0.447,6
31,"dotnumber","mediumSC","easy",0.469,-1,1,5,0.31,6
31,"dotnumber","mediumSC","easy",0.468,1,1,4,0.387,6
31,"dotnumber","mediumSC","average",0.567,1,1,4,0.296,6
31,"dotnumber","mediumSC","average",0.619,-1,1,4,0.511,6
31,"dotnumber","mediumSC","hard",0.585,-1,1,5,0.351,6
31,"dotnumber","mediumSC","average",0.452,1,1,6,0.33,6
31,"dotnumber","mediumSC","easy",0.469,1,1,6,0.31,6
31,"dotnumber","mediumSC","hard",0.519,1,0,6,2.817,6
31,"dotnumber","mediumSC","hard",0.468,1,1,6,0.391,6
31,"dotnumber","mediumSC","hard",0.669,1,0,5,0.592,7
31,"dotnumber","mediumSC","easy",0.552,1,1,5,0.302,7
31,"dotnumber","mediumSC","average",0.82,1,1,5,0.316,7
31,"dotnumber","mediumSC","hard",0.651,1,0,5,0.416,7
31,"dotnumber","mediumSC","easy",0.435,-1,1,5,0.473,7
31,"dotnumber","mediumSC","average",0.702,1,1,5,0.342,7
31,"dotnumber","mediumSC","easy",0.585,-1,1,5,0.396,7
31,"dotnumber","mediumSC","hard",0.718,-1,0,5,0.299,7
31,"dotnumber","mediumSC","average",0.501,-1,1,5,0.294,7
31,"dotnumber","mediumSC","easy",0.501,-1,1,5,0.306,7
31,"dotnumber","mediumSC","average",0.469,-1,0,5,0.287,7
31,"dotnumber","mediumSC","easy",0.469,-1,1,5,0.333,7
31,"dotnumber","mediumSC","hard",0.551,-1,0,5,0.356,7
31,"dotnumber","mediumSC","easy",0.469,-1,1,5,0.367,7
31,"dotnumber","mediumSC","hard",0.484,-1,1,4,0.28,7
31,"dotnumber","mediumSC","average",0.951,-1,1,4,0.29,7
31,"dotnumber","mediumSC","average",0.485,1,1,5,0.271,7
31,"dotnumber","mediumSC","average",0.852,-1,1,4,0.013,7
31,"dotnumber","mediumSC","average",0.502,-1,1,4,1.525,7
31,"dotnumber","mediumSC","hard",0.602,-1,1,4,0.41,7
31,"dotnumber","mediumSC","easy",0.551,-1,1,5,0.303,7
31,"dotnumber","mediumSC","hard",0.484,-1,0,5,0.715,7
31,"dotnumber","mediumSC","average",0.535,-1,1,5,0.388,7
31,"dotnumber","mediumSC","easy",0.585,-1,1,5,0.328,7
31,"dotnumber","mediumSC","hard",0.569,-1,1,5,0.304,7
31,"dotnumber","mediumSC","hard",0.952,1,1,5,0.361,7
31,"dotnumber","mediumSC","hard",0.467,-1,1,4,0.42,7
31,"dotnumber","mediumSC","average",0.552,1,1,5,0.344,7
31,"dotnumber","mediumSC","hard",0.618,1,0,5,0.461,7
31,"dotnumber","mediumSC","easy",0.501,-1,1,6,0.37,7
31,"dotnumber","mediumSC","average",0.535,1,1,5,0.313,7
31,"dotnumber","mediumSC","average",0.568,1,1,6,0.322,7
31,"dotnumber","mediumSC","average",0.635,-1,1,4,0.583,7
31,"dotnumber","mediumSC","average",0.651,1,0,4,0.273,7
31,"dotnumber","mediumSC","hard",0.469,1,0,4,0.303,7
31,"dotnumber","mediumSC","average",0.552,1,1,4,0.456,7
31,"dotnumber","mediumSC","hard",0.485,1,1,4,0.494,7
31,"dotnumber","mediumSC","average",0.518,-1,0,4,0.385,7
31,"dotnumber","mediumSC","hard",1.319,-1,1,4,0.359,7
31,"dotnumber","mediumSC","easy",0.485,1,1,6,0.337,7
31,"dotnumber","mediumSC","easy",0.501,1,1,6,0.315,7
31,"dotnumber","mediumSC","average",0.818,1,1,5,0.776,7
31,"dotnumber","mediumSC","easy",1.002,1,0,5,0.268,7
31,"dotnumber","mediumSC","easy",0.602,1,1,5,0.325,7
31,"dotnumber","mediumSC","hard",0.752,1,0,5,0.341,7
31,"dotnumber","mediumSC","hard",0.518,1,1,5,0.334,7
31,"dotnumber","mediumSC","easy",0.552,1,1,5,0.374,7
31,"dotnumber","mediumSC","hard",0.552,1,1,5,0.268,7
31,"dotnumber","mediumSC","hard",0.618,-1,1,4,1.236,7
31,"dotnumber","mediumSC","hard",0.718,1,0,5,1.072,7
31,"dotnumber","mediumSC","easy",0.536,1,1,4,0.491,7
31,"dotnumber","mediumSC","hard",1.403,-1,0,4,0.33,7
31,"dotnumber","mediumSC","hard",0.568,1,1,4,0.402,7
31,"dotnumber","mediumSC","average",0.685,1,0,4,0.386,7
31,"dotnumber","mediumSC","average",0.469,1,1,4,0.315,7
31,"dotnumber","mediumSC","easy",0.902,1,1,4,0.533,7
31,"dotnumber","mediumSC","average",0.468,1,1,4,0.488,7
31,"dotnumber","mediumSC","easy",0.552,1,1,4,0.362,7
31,"dotnumber","mediumSC","average",0.685,-1,1,4,0.267,7
31,"dotnumber","mediumSC","average",0.518,1,0,6,0.311,7
31,"dotnumber","mediumSC","hard",0.553,1,1,5,0.321,7
31,"dotnumber","mediumSC","hard",0.518,1,1,5,0.283,7
31,"dotnumber","mediumSC","easy",0.601,-1,1,5,0.434,7
31,"dotnumber","mediumSC","easy",0.502,1,1,5,0.248,7
31,"dotnumber","mediumSC","easy",0.501,1,1,5,0.373,7
31,"dotnumber","mediumSC","hard",2.087,1,1,4,0.333,7
31,"dotnumber","mediumSC","easy",0.701,-1,1,4,0.447,7
31,"dotnumber","mediumSC","average",2.62,1,0,4,0.606,7
31,"dotnumber","mediumSC","easy",0.536,-1,1,6,0.38,7
31,"dotnumber","mediumSC","easy",0.636,1,1,6,0.319,7
31,"dotnumber","mediumSC","average",0.485,-1,1,5,0.426,7
31,"dotnumber","mediumSC","easy",0.518,1,1,5,0.448,7
31,"xotask","lowSC","hard",1.102,-1,1,4,0.498,5
31,"xotask","lowSC","easy",0.87,-1,1,5,0.757,5
31,"xotask","lowSC","easy",0.601,1,1,6,0.313,5
31,"xotask","lowSC","average",0.735,1,1,6,0.378,5
31,"xotask","lowSC","hard",0.685,1,1,5,0.282,5
31,"xotask","lowSC","average",0.952,-1,1,4,0.435,5
31,"xotask","lowSC","hard",0.869,1,1,5,0.745,5
31,"xotask","lowSC","easy",0.584,1,1,6,0.318,5
31,"xotask","lowSC","average",0.536,1,1,6,0.327,5
31,"xotask","lowSC","average",0.603,-1,1,5,0.412,5
31,"xotask","lowSC","hard",0.584,1,0,2,1.343,5
31,"xotask","lowSC","easy",0.752,-1,1,5,1.045,5
31,"xotask","lowSC","hard",0.985,-1,1,5,0.318,5
31,"xotask","lowSC","easy",0.586,1,1,6,0.388,5
31,"xotask","lowSC","average",0.568,1,1,5,0.329,5
31,"xotask","lowSC","average",1.386,-1,1,5,0.35,5
31,"xotask","lowSC","easy",0.685,-1,1,6,1.551,5
31,"xotask","lowSC","average",0.686,-1,1,6,0.367,5
31,"xotask","lowSC","average",0.835,-1,1,6,0.313,5
31,"xotask","lowSC","average",0.802,-1,1,6,0.535,5
31,"xotask","lowSC","easy",0.602,1,1,5,0.388,5
31,"xotask","lowSC","hard",0.701,-1,1,5,0.307,5
31,"xotask","lowSC","average",0.568,-1,1,5,1.451,5
31,"xotask","lowSC","hard",0.569,-1,1,2,0.5,5
31,"xotask","lowSC","hard",0.952,1,1,5,1.028,5
31,"xotask","lowSC","easy",1.003,-1,1,5,0.445,5
31,"xotask","lowSC","easy",0.602,-1,1,5,1.245,5
31,"xotask","lowSC","easy",0.535,-1,1,5,0.544,5
31,"xotask","lowSC","hard",0.535,-1,0,2,0.432,5
31,"xotask","lowSC","average",0.519,1,1,5,1.3,5
31,"xotask","lowSC","easy",0.669,-1,1,5,0.735,5
31,"xotask","lowSC","hard",0.702,-1,1,5,0.368,5
31,"xotask","lowSC","hard",0.585,1,1,4,1.397,5
31,"xotask","lowSC","hard",0.753,1,1,4,0.584,5
31,"xotask","lowSC","easy",0.618,1,1,4,0.434,5
31,"xotask","lowSC","average",0.568,1,1,4,0.453,5
31,"xotask","lowSC","easy",0.652,-1,1,5,2.339,5
31,"xotask","lowSC","hard",0.768,1,1,5,0.559,5
31,"xotask","lowSC","easy",0.534,1,1,5,0.382,5
31,"xotask","lowSC","hard",0.851,1,1,5,0.391,5
31,"xotask","lowSC","hard",0.502,1,1,5,0.351,5
31,"xotask","lowSC","easy",0.535,-1,1,5,0.406,5
31,"xotask","lowSC","hard",0.52,-1,1,4,0.46,5
31,"xotask","lowSC","easy",0.652,1,1,6,0.874,5
31,"xotask","lowSC","average",0.502,-1,1,6,0.334,5
31,"xotask","lowSC","average",1.135,-1,0,4,0.781,5
31,"xotask","lowSC","average",0.635,-1,1,6,0.382,5
31,"xotask","lowSC","average",0.635,1,1,6,0.768,5
31,"xotask","lowSC","easy",0.752,1,1,6,0.333,5
31,"xotask","lowSC","hard",0.502,1,1,4,1.431,5
31,"xotask","lowSC","hard",0.785,1,0,4,0.391,5
31,"xotask","lowSC","easy",0.835,-1,1,6,1.153,5
31,"xotask","lowSC","easy",0.735,1,1,5,0.383,5
31,"xotask","lowSC","average",0.518,1,1,5,0.422,5
31,"xotask","lowSC","easy",0.784,-1,1,5,0.528,5
31,"xotask","lowSC","average",0.635,1,1,5,0.829,5
31,"xotask","lowSC","average",1.352,-1,1,4,0.991,5
31,"xotask","lowSC","hard",0.802,1,1,4,0.817,5
31,"xotask","lowSC","hard",0.669,1,1,4,0.8,5
31,"xotask","lowSC","hard",0.869,1,0,4,0.983,5
31,"xotask","lowSC","easy",1.22,1,1,6,0.633,5
31,"xotask","lowSC","easy",0.685,1,1,6,0.542,5
31,"xotask","lowSC","hard",0.635,-1,1,5,0.458,5
31,"xotask","lowSC","hard",0.501,-1,1,5,0.415,5
31,"xotask","lowSC","average",0.668,1,1,6,0.397,5
31,"xotask","lowSC","average",0.586,1,0,1,1.248,5
31,"xotask","lowSC","average",0.635,-1,0,1,5.343,5
31,"xotask","lowSC","average",0.684,1,1,5,0.979,5
31,"xotask","lowSC","easy",0.934,-1,1,5,0.288,5
31,"xotask","lowSC","easy",0.718,1,1,6,0.291,5
31,"xotask","lowSC","hard",0.785,-1,1,5,0.307,5
31,"xotask","lowSC","easy",1.101,-1,1,5,0.445,6
31,"xotask","lowSC","hard",0.784,-1,1,5,0.294,6
31,"xotask","lowSC","easy",0.635,1,1,5,0.364,6
31,"xotask","lowSC","easy",0.551,1,1,6,0.53,6
31,"xotask","lowSC","hard",0.568,-1,1,6,0.496,6
31,"xotask","lowSC","average",0.752,1,1,5,0.361,6
31,"xotask","lowSC","hard",0.701,-1,1,5,0.537,6
31,"xotask","lowSC","easy",0.636,1,0,1,1.029,6
31,"xotask","lowSC","easy",0.601,1,1,6,0.302,6
31,"xotask","lowSC","hard",0.552,1,1,5,0.374,6
31,"xotask","lowSC","average",0.602,1,1,5,0.154,6
31,"xotask","lowSC","easy",0.869,-1,1,6,0.332,6
31,"xotask","lowSC","easy",0.551,-1,1,6,0.339,6
31,"xotask","lowSC","easy",0.569,1,1,6,0.362,6
31,"xotask","lowSC","easy",0.551,1,1,6,0.272,6
31,"xotask","lowSC","average",0.618,-1,1,6,0.295,6
31,"xotask","lowSC","easy",0.652,-1,1,5,0.412,6
31,"xotask","lowSC","average",0.652,1,1,5,0.572,6
31,"xotask","lowSC","easy",0.586,-1,1,5,0.281,6
31,"xotask","lowSC","average",0.518,-1,0,1,0.307,6
31,"xotask","lowSC","easy",0.652,1,1,6,0.503,6
31,"xotask","lowSC","hard",1.286,1,1,6,0.346,6
31,"xotask","lowSC","average",0.718,-1,1,5,0.298,6
31,"xotask","lowSC","average",1.252,-1,1,4,0.389,6
31,"xotask","lowSC","average",0.735,1,1,4,0.323,6
31,"xotask","lowSC","hard",0.735,1,1,5,0.307,6
31,"xotask","lowSC","average",0.601,1,1,5,0.298,6
31,"xotask","lowSC","average",0.652,-1,1,5,0.463,6
31,"xotask","lowSC","average",0.668,1,1,5,0.316,6
31,"xotask","lowSC","hard",0.735,1,1,3,1.788,6
31,"xotask","lowSC","hard",0.87,1,1,4,0.363,6
31,"xotask","lowSC","hard",1.019,-1,1,4,0.67,6
31,"xotask","lowSC","hard",1.719,-1,1,4,0.359,6
31,"xotask","lowSC","easy",0.785,1,1,6,0.324,6
31,"xotask","lowSC","easy",0.719,1,1,6,0.294,6
31,"xotask","lowSC","hard",0.619,1,0,1,1.212,6
31,"xotask","lowSC","hard",1.636,-1,1,5,0.404,6
31,"xotask","lowSC","hard",0.701,-1,1,4,0.322,6
31,"xotask","lowSC","hard",0.685,-1,1,4,0.372,6
31,"xotask","lowSC","average",0.703,-1,1,4,0.485,6
31,"xotask","lowSC","average",1.52,-1,1,4,0.35,6
31,"xotask","lowSC","easy",0.868,1,1,5,0.471,6
31,"xotask","lowSC","average",1.419,-1,1,5,0.357,6
31,"xotask","lowSC","hard",0.602,1,1,5,0.506,6
31,"xotask","lowSC","average",0.852,-1,1,5,0.798,6
31,"xotask","lowSC","easy",1.369,1,0,5,0.321,6
31,"xotask","lowSC","hard",0.752,-1,1,5,0.416,6
31,"xotask","lowSC","average",0.702,1,1,5,0.462,6
31,"xotask","lowSC","easy",1.036,-1,1,5,0.332,6
31,"xotask","lowSC","average",1.085,1,1,5,0.334,6
31,"xotask","lowSC","easy",0.653,1,1,6,0.609,6
31,"xotask","lowSC","hard",0.552,1,1,6,0.445,6
31,"xotask","lowSC","average",0.935,-1,1,5,0.464,6
31,"xotask","lowSC","hard",1.936,1,1,5,0.521,6
31,"xotask","lowSC","easy",0.635,1,1,6,0.309,6
31,"xotask","lowSC","hard",0.619,1,1,6,0.299,6
31,"xotask","lowSC","hard",0.55,1,1,6,0.276,6
31,"xotask","lowSC","average",0.685,-1,0,2,1.064,6
31,"xotask","lowSC","easy",0.668,1,0,1,0.349,6
31,"xotask","lowSC","easy",0.769,-1,1,5,0.618,6
31,"xotask","lowSC","hard",0.552,-1,0,3,0.934,6
31,"xotask","lowSC","easy",0.885,-1,1,5,0.295,6
31,"xotask","lowSC","hard",0.719,1,1,5,0.489,6
31,"xotask","lowSC","hard",0.601,-1,1,5,0.28,6
31,"xotask","lowSC","easy",0.602,1,1,6,0.415,6
31,"xotask","lowSC","hard",0.853,-1,1,5,0.327,6
31,"xotask","lowSC","average",0.585,-1,1,5,0.333,6
31,"xotask","lowSC","average",0.652,-1,1,5,0.416,6
31,"xotask","lowSC","average",0.837,-1,1,5,0.312,6
31,"xotask","lowSC","easy",0.551,-1,1,5,0.336,6
31,"xotask","lowSC","average",0.501,-1,0,1,0.41,6
31,"xotask","lowSC","average",0.986,1,1,6,0.588,6
31,"xotask","lowSC","hard",0.919,-1,0,5,1.53,7
31,"xotask","lowSC","easy",0.635,-1,1,5,0.781,7
31,"xotask","lowSC","hard",0.686,-1,1,5,0.348,7
31,"xotask","lowSC","easy",0.468,-1,1,6,0.31,7
31,"xotask","lowSC","easy",0.552,-1,1,6,0.399,7
31,"xotask","lowSC","easy",0.467,-1,1,6,0.279,7
31,"xotask","lowSC","hard",0.553,-1,1,4,0.368,7
31,"xotask","lowSC","easy",0.684,-1,1,5,0.336,7
31,"xotask","lowSC","average",0.652,-1,1,5,0.275,7
31,"xotask","lowSC","average",0.535,-1,0,1,0.35,7
31,"xotask","lowSC","hard",0.652,-1,1,5,0.433,7
31,"xotask","lowSC","average",0.551,1,1,6,0.548,7
31,"xotask","lowSC","easy",0.635,-1,1,6,0.303,7
31,"xotask","lowSC","average",0.652,-1,1,6,0.291,7
31,"xotask","lowSC","easy",0.851,1,1,5,0.448,7
31,"xotask","lowSC","hard",0.786,1,1,5,0.313,7
31,"xotask","lowSC","hard",0.936,-1,1,5,0.353,7
31,"xotask","lowSC","easy",0.485,1,1,6,0.315,7
31,"xotask","lowSC","hard",0.651,-1,1,5,0.286,7
31,"xotask","lowSC","hard",0.585,-1,0,4,0.902,7
31,"xotask","lowSC","average",0.836,1,1,5,0.459,7
31,"xotask","lowSC","average",0.801,1,0,2,0.355,7
31,"xotask","lowSC","hard",0.785,-1,1,4,0.576,7
31,"xotask","lowSC","hard",0.685,1,1,5,0.312,7
31,"xotask","lowSC","average",0.568,-1,1,5,0.335,7
31,"xotask","lowSC","easy",0.553,1,1,5,0.375,7
31,"xotask","lowSC","average",0.535,1,1,5,0.301,7
31,"xotask","lowSC","easy",0.601,-1,1,5,0.356,7
31,"xotask","lowSC","hard",0.651,1,0,3,0.806,7
31,"xotask","lowSC","easy",0.819,1,1,6,0.303,7
31,"xotask","lowSC","hard",0.786,-1,0,6,0.351,7
31,"xotask","lowSC","average",0.919,1,0,2,0.678,7
31,"xotask","lowSC","hard",0.969,1,1,5,0.398,7
31,"xotask","lowSC","hard",0.835,-1,0,3,0.759,7
31,"xotask","lowSC","easy",0.703,1,1,6,0.359,7
31,"xotask","lowSC","average",0.535,-1,1,5,0.383,7
31,"xotask","lowSC","average",0.485,-1,1,5,0.327,7
31,"xotask","lowSC","hard",0.769,-1,1,5,0.294,7
31,"xotask","lowSC","hard",1.603,1,1,4,0.388,7
31,"xotask","lowSC","average",0.718,1,1,6,0.371,7
31,"xotask","lowSC","easy",0.652,1,0,1,0.5,7
31,"xotask","lowSC","easy",0.769,-1,1,6,0.3,7
31,"xotask","lowSC","average",0.619,1,1,5,0.273,7
31,"xotask","lowSC","easy",0.752,1,1,6,0.275,7
31,"xotask","lowSC","hard",0.735,1,1,5,0.278,7
31,"xotask","lowSC","average",0.786,-1,0,2,0.358,7
31,"xotask","lowSC","average",1.003,-1,1,5,0.906,7
31,"xotask","lowSC","average",1.852,-1,0,2,0.869,7
31,"xotask","lowSC","average",0.969,1,1,5,0.741,7
31,"xotask","lowSC","hard",0.752,-1,1,5,0.452,7
31,"xotask","lowSC","average",0.57,1,1,6,0.502,7
31,"xotask","lowSC","easy",0.552,1,1,6,0.278,7
31,"xotask","lowSC","hard",0.5,1,0,6,0.321,7
31,"xotask","lowSC","average",0.601,-1,1,5,0.343,7
31,"xotask","lowSC","average",0.568,-1,1,5,0.334,7
31,"xotask","lowSC","hard",0.535,-1,1,5,0.262,7
31,"xotask","lowSC","easy",0.552,1,1,6,0.368,7
31,"xotask","lowSC","average",1.218,-1,1,5,0.795,7
31,"xotask","lowSC","easy",0.518,1,1,6,0.385,7
31,"xotask","lowSC","hard",0.684,1,1,5,0.449,7
31,"xotask","lowSC","easy",0.802,-1,1,6,0.297,7
31,"xotask","lowSC","hard",0.602,1,1,6,0.351,7
31,"xotask","lowSC","easy",0.518,1,1,6,0.343,7
31,"xotask","lowSC","average",0.485,1,1,6,0.369,7
31,"xotask","lowSC","hard",0.768,1,1,4,0.398,7
31,"xotask","lowSC","average",1.302,-1,1,4,0.372,7
31,"xotask","lowSC","average",0.634,1,1,5,0.294,7
31,"xotask","lowSC","hard",0.785,1,0,4,0.31,7
31,"xotask","lowSC","easy",0.719,-1,1,5,0.472,7
31,"xotask","lowSC","easy",0.802,1,1,5,0.479,7
31,"xotask","lowSC","easy",0.535,1,1,5,0.417,7
31,"xotask","lowSC","easy",0.584,-1,1,6,0.34,7
32,"dotnumber","mediumSC","average",1.285,1,1,3,1.931,5
32,"dotnumber","mediumSC","average",1.869,-1,1,4,0.908,5
32,"dotnumber","mediumSC","easy",3.289,-1,1,4,1.165,5
32,"dotnumber","mediumSC","hard",2.053,1,0,3,0.726,5
32,"dotnumber","mediumSC","easy",1.536,-1,1,5,1.19,5
32,"dotnumber","mediumSC","easy",1.819,1,0,2,1.239,5
32,"dotnumber","mediumSC","hard",1.403,1,1,5,1.462,5
32,"dotnumber","mediumSC","average",1.269,1,1,3,0.371,5
32,"dotnumber","mediumSC","easy",2.087,-1,1,4,0.651,5
32,"dotnumber","mediumSC","hard",0.935,1,1,3,0.278,5
32,"dotnumber","mediumSC","easy",1.419,-1,1,5,1.277,5
32,"dotnumber","mediumSC","average",0.936,1,1,5,0.431,5
32,"dotnumber","mediumSC","easy",1.553,1,1,5,0.282,5
32,"dotnumber","mediumSC","hard",1.703,1,0,4,0.325,5
32,"dotnumber","mediumSC","easy",1.319,1,1,4,0.974,5
32,"dotnumber","mediumSC","hard",1.486,-1,0,3,0.31,5
32,"dotnumber","mediumSC","hard",2.52,1,0,3,0.302,5
32,"dotnumber","mediumSC","hard",1.702,1,1,3,0.792,5
32,"dotnumber","mediumSC","average",1.269,1,1,4,0.688,5
32,"dotnumber","mediumSC","easy",1.936,1,1,3,0.416,5
32,"dotnumber","mediumSC","hard",1.186,-1,0,4,0.491,5
32,"dotnumber","mediumSC","easy",1.436,-1,1,6,0.392,5
32,"dotnumber","mediumSC","hard",2.12,-1,1,5,0.286,5
32,"dotnumber","mediumSC","easy",2.687,-1,1,4,0.72,5
32,"dotnumber","mediumSC","average",0.986,1,1,4,0.182,5
32,"dotnumber","mediumSC","average",1.102,-1,1,4,0.27,5
32,"dotnumber","mediumSC","average",1.102,-1,1,4,0.082,5
32,"dotnumber","mediumSC","average",1.336,-1,1,5,0.26,5
32,"dotnumber","mediumSC","average",0.868,-1,1,5,0.85,5
32,"dotnumber","mediumSC","average",1.419,-1,1,3,0.273,5
32,"dotnumber","mediumSC","average",1.452,-1,1,5,0.231,5
32,"dotnumber","mediumSC","average",0.769,-1,1,5,0.282,5
32,"dotnumber","mediumSC","hard",0.818,-1,1,5,0.265,5
32,"dotnumber","mediumSC","average",0.752,-1,1,4,0.283,5
32,"dotnumber","mediumSC","hard",0.618,-1,1,3,0.371,5
32,"dotnumber","mediumSC","easy",1.085,1,1,5,0.387,5
32,"dotnumber","mediumSC","easy",0.919,1,1,4,0.824,5
32,"dotnumber","mediumSC","hard",1.386,-1,0,3,0.25,5
32,"dotnumber","mediumSC","easy",1.002,-1,1,4,0.595,5
32,"dotnumber","mediumSC","average",2.102,1,1,3,0.208,5
32,"dotnumber","mediumSC","average",1.485,1,1,4,0.328,5
32,"dotnumber","mediumSC","easy",1.369,1,1,5,0.286,5
32,"dotnumber","mediumSC","average",0.919,-1,1,5,0.409,5
32,"dotnumber","mediumSC","average",1.269,-1,1,4,0.401,5
32,"dotnumber","mediumSC","average",0.952,1,1,6,0.245,5
32,"dotnumber","mediumSC","easy",1.669,-1,0,1,0.979,5
32,"dotnumber","mediumSC","hard",1.403,1,0,3,0.335,5
32,"dotnumber","mediumSC","hard",1.785,1,0,3,0.276,5
32,"dotnumber","mediumSC","hard",1.52,1,1,5,0.31,5
32,"dotnumber","mediumSC","easy",0.952,-1,1,6,0.351,5
32,"dotnumber","mediumSC","hard",1.019,1,1,2,0.291,5
32,"dotnumber","mediumSC","average",0.768,1,0,4,3.508,5
32,"dotnumber","mediumSC","hard",1.085,1,1,4,0.34,5
32,"dotnumber","mediumSC","easy",1.069,-1,1,6,0.439,5
32,"dotnumber","mediumSC","average",1.036,1,1,6,0.279,5
32,"dotnumber","mediumSC","average",0.985,1,1,5,0.239,5
32,"dotnumber","mediumSC","hard",1.787,-1,1,6,0.265,5
32,"dotnumber","mediumSC","easy",1.219,1,1,3,0.424,5
